Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Ruler, A. A. van	De meeste van deze is de liefde	's-Gravenh	J	1975	231	20 x 13	9029704349	fl. 17.50	7516234
Ruler, A. A. van	Dichter bij Marcus	Nijkerk	G	1974	192	22 x 15	9026605781	fl. 18.50	7502308
Ruler, A. A. van	Reidans	Nijkerk	G	Unknown	125	22 x 15	9026605722	fl. 14.50	7501013
Ruler, A. A. van	Waarom zou ik naar de kerk gaan'? (Callenhach)	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7509209
Ruler, Arnold A. van	Theologisch werk	Deel 2	3, 4, 5	Unknown	Unknown	Unknown	N/A	Unknown	7502115
Runenbaan, Hans	Door taal verbonden	Amst	J	1975	88	21 x 17	9029420596	fl. 9.95	7506661
Rupp, George	Christologies and cultures	The Hague	Mouton	Unknown	269	24 x 16	9027976414	fl. 34	7509603
Russel, Jos	De heerlijkheid Geleen	Hare voormalige heeren	inwoners, geregt, gebruiken, enz	Unknown	145	18 x 12	N/A	fl. 37.50	7504854
Russel, Jos	Geschied-en oudheidkundige schets der stad Maastricht	II	305, 300 blz	Unknown	300	18 x 12	N/A	fl. 69.50	7504859
Russel, Jos	Kronijk of geschiedkundige beschrijving der stad en voormalige heerlijkheid Sittard, met aanhangsel over koning Zwentibold en de Heerlijkheid Born	212 blz	m	1974	212	18 x 12	N/A	fl. 47.50	7504842
Russell, Bertrand	Geschiedenis der Westerse filosofie	Wassenaar	Servire	Unknown	774	23 x 16	N/A	fl. 39.50	7512741
Russell, Eric Frank	Wesp	Utr	A	1975	192	17 x 11	9022990419	fl. 5.50	7516369
Russell, Edward W.	Genezing door radionica	Deventer	Ankh-Hermes	1975	280	22 x 14	9020248413	fl. 29.50	7516103
Russell, Letty M.	Bevrijding van de mens in feministisch perspectief	[Baarn]	Ten Have	1975	167	21 x 14	9025940765	fl. 18.50	7516343
Russell, Roy	Op naar de overwinning	: De	Ashton trilogie	Unknown	Unknown	Unknown	N/A	Unknown	7505987
Russell, R. V.	The tribes and castes of the central provinces of India	B	Anthropological Publications	1969	426	24 x 16	N/A	fl. 320	7517102
Unknown	Russian series on social history	Issued by the Internationaal instituut voor sociale geschiedenis	Amsterdam	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Russische concentratiekampen	Amst	Internationale Raad van Christelijke Kerken (Frederiksplein 24)	1973	43	24 x 16	N/A	fl. 2.50	7504206
Rutgers, A.	Papegaaien als huisgenoten	176 blz	m	1975	176	19 x 13	N/A	fl. 21.90	7510157
Rutgers, A.	Tropische vogels in kooi en volière	151 blz	m	1975	151	19 x 13	N/A	fl. 17.90	7510158
Rutgers, A.	Vogels in huis en hun verzorging	Utr	Het Spectrum	1974	207	18 x 11	9027400415	fl. 3.40	7502158
Rutgers, Wijnand Reijer	The determination of electric field fluctuations in a turbulent plasma	Utr	Elinkwijk (Amsterdamsestraatweg 548-558)	1975	12	30 x 21	N/A	Unknown	7517382
Rutgers van der Loeff-Basenau, An	Alles om een speelplaats	Gron	Wolters-Noordhoff	Unknown	88	21 x 14	N/A	fl. 6	Unknown
Rutgers van der Loeff-Basenau, An	August en Roosje	Gron	Wolters-Noordhoff	Unknown	71	22 x 14	N/A	fl. 6	Unknown
Rutgers van der Loeff-Basenau, An	Donald	Amst	Em	1975	143	19 x 12	9021492520	fl. 4.90	7504715
Rutgers van der Loeff-Basenau, An	Een kans op geluk	]	Grote letter bibliotheek (Oudaen 3)	Unknown	318	26 x 18	N/A	fl. 18.25	7513147
Rutgers van der Loeff-Basenau, An	Een vlinder achterna	Amst	Ploegsma	1975	79	18 x 13	902160177X	fl. 10	7512154
Rutgers van der Loeff-Basenau, An	Gideons reizen	Amst	Ploegsma	1975	344	24 x 17	9021601672	fl. 23.90	7512153
Rutgers van der Loeff-Basenau, An	Het kerstverhaal	Amst	Ploegsma	1975	28	23 x 29	9021600676	fl. 15.90	7515104
Unknown	Rutgers van der Loeff-Basenau, An Het verloren koffertje	Amst	Ploegscha	Unknown	168	22 x 14	9021603675	fl. 11.50	7515106
Unknown	Rutgers Het wilde land	Gron	Wolters-Noordhoff	1975	72	21 x 16	N/A	fl. 4.80	Unknown
Unknown	Rutgers Iedersland	Gron	Wolters-Noordhoff	Unknown	75	Unknown	N/A	fl. 4.80	Unknown
Unknown	Rutgers Steffos en zijn paaslam	Gron	Wolters-Noordhoff	1975	52	Unknown	N/A	fl. 3.95	Unknown
Rutherford, Ward	Het drama van de Filippijnen	(België), Amst	Standaard Uitgeverij	1975	159	Unknown	N/A	fl. 8.90	Unknown
Rutten, F. F. H., J. van der Gaag [en] B. M. S. van Praag	Het ziekenhuis in de gezondheidszorg	Leiden	H	1975	139	Unknown	9020705385	Unknown	7528102
Rutten, Kees Willem	Two-dimensionality of magnetic anomalies over Iceland and Reykjanes Ridge	Dordrecht	D	1975	28	Unknown	N/A	Unknown	7517292
Rutten, Pierre M. van	Le langage poétique de Saint-John Perse	The Hague	Mouton	1975	248	Unknown	N/A	fl. 30	7513164
Unknown	Ruusbroec hertaald	Tielt (België), Amst	Lannoo	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Ruusbroec, Jan van	Vanden VII sloten, of een dag contemp[atief leven en werken	Tielt (België), Amst	Lannoo	Unknown	112	Unknown	9020905589	fl. 12.90	7508080
Ruygers, H. J. C. M. G.	Man en vrouw in de sport, een anthropologische beschouwing	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7502564
Ruijgh, A. T., en C. Niemöller-Commijs	Gespreksgroepen van ouders	Utr	Erven J	1975	191	21 x 14	N/A	fl. 18.90	7514858
Ruys, J. H.,	Ziekengeld- en ziektekostenverzekering hij ondernemers in het midden-en kleinbedrijf	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Ruys, Manu	De Vlamingen	Tielt (België), Utr	Lannoo	1975	212	Unknown	9020904264	Unknown	7512357
Unknown	Ruyslinck, Ward [Pseudoniem van Reimond Karel Maria de Belser]: De apokatastasis	Brussel (België), s-Gravenh	Manteau	1975	136	Unknown	9022302008	fl. 19.90	7512474
Unknown	Ruyslinck, Ward [Pseudoniem van Reimond Karel Maria de Belser]: De ontaarde slapers	Brussel (België), 's-Gravenh	Manteau	1975	122	20 x 12	9022304071	fl. 6.90	7508195
Unknown	Ruyslinck, Ward [Pseudoniem van Reimond Karel Maria de Belser]: De stille zomer	Brussel (België), 's-Gravenh	Manteau	Unknown	126	20 x 12	9022305155	fl. 6.90	7516795
Unknown	Ruyslinck, Ward [Pseudoniem van Reimond Karel Maria de Belser]: De verliefde akela [en andere verhalen	Brussel (België), 's-Gravenh	Manteau	1975	128	Unknown	9022304647	fl. 6.90	7508196
Unknown	Ruyslinck, Ward [Pseudoniem van Reimond Karel Maria de Belser]: Golden Ophelia	]	Knippenberg (Postbus 3059)	1975	24	Unknown	N/A	fl. 1.75	7514176
Unknown	Ruyslinck, Ward [Pseudoniem van Reimond Karel Maria de Belser]: Het reservaat	Brussel (België), 's--Gravenh	Manteau	1975	200	20 x 13	9022301982	fl. 13.90	7515330
Ruyter, Jan de	De ontdekkingsreis van Steven Corf	Zwolle	La Rivière & Voorhoeve	1975	192	22 x 15	N/A	fl. 13.50	7516975
Ruyter, Jan de	Scheepsmaat Eric en de boekanier	Zwolle	La Rivière & Voorhoeve	1975	163	22 x 15	N/A	fl. 13.50	7512222
Unknown	RW -regionaal welzijn	Een selectie uit de literatuur over verschillende vormen van onderzoek	(sociale) planning en regionaal beleid	1975	64	30 x 21	N/A	Unknown	7528290
Ryan, Cornelius	De langste dag	uit het Eu	^1_: door Hans Edinga	1944	Unknown	21 x 13	9026945248	fl. 10.50	7502854
Ryckaerts, E.	Hans Chr' ?tan Andersen	(België)]	De Sikkel	1975	31	21 x 13	9026044739	Unknown	7514529
Rijcke, L. De	Geschiedenis van de verpleegkunde en de geneeskunde	[Brussel (België)	Aurelia Books	1973	115	Unknown	N/A	Unknown	7507913
Rycken, Hendrik	Actief musiceren in het kunstonderwijs	(België)]	De Sikkel	1974	100	21 x 17	9026025246	Unknown	7503808
Rijk, G. de, [en] J. de Vries	De Sowjetunie	199 blz	m	Unknown	199	Unknown	9022829073	fl. 17.50	7513868
Rijk, J. de	Flakkee	's-Gravenh	Landbouw-Economisch Instituut (Conradkade 175)	1975	67	Unknown	N/A	fl. 8.50	7528998
Unknown	Rijke, De, oogst	Lier (België)	Van In	1975	306	23 x 18	9030603437	Unknown	7512942
Rijkeboer, A.	Pathologie	(Ten behoeve van de opleiding voor ziekenverzorgenden	de preklinische opleiding verplegenden, de opleiding voor bejaardenverzorgenden en de opleiding voor doktersassistenten)	1975	269	Unknown	N/A	fl. 27.20	Unknown
Rijkeboer, Marten,	ontwikkeling	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Rijken, Thomas Adriaan	One-boson-exchange models and regge poles	Meppel	Krips Repro (Industrieweg 5)	1975	268	23 x 15	N/A	Unknown	7505401
Rijken van 01st, H., [en] P. E. Venekamp	Ekonomische statistiek	Assen	Van Gorcum & Comp	1975	267	25 x 19	9023212622	fl. 59.50	7509676
Rijks geologische dienst.	Ekonomische statistiek	Assen	Van Gorcum & Comp	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rijks geschiedkundige publicatiën	's-Gravenh	Martinus Nijhoff	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rijksarchief, Het, in de provinciën	Brussel (Belgie)	Algemeen Rijksarchief en Rijksarchief in de provinciën (Ruisbroekstraat 2-6)	1974	405	Unknown	N/A	Unknown	7514382
Unknown	Rijksarchieven in Holland	's-Gravenh	Algemeen rijksarchief (Bleijenburg 7)	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rijksinstituut voor onderzoek in de-slagen van het bos-en landschapsbouw "De Dorschkamp' -Mede 	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rijksinstituut voor onderzoek in de-delingen van het bos-en landschapsbouw "De Dorschkamp" -Uit verslagen van het Rijksinstituut voor onder--voerige zoek in de bos-en landschapsbouw "De Dorschkamp" -Berichten van het Rijksinstituut voor onderzoek in de bos-en landschapsbouw "De Dorschkamp"	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rijkskledingbesluit en rijkskledingreglement (met bijlagen)	['s-Gravenh	Staatsuitgeverij]	1975	13	20 x 14	N/A	fl. 2.75	7529539
Unknown	Rijksmuseum Twenthe Enschede	Enschede	Rijksmuseum Twenthe (Lasondersingel 129)	1975	22	24 x 10	N/A	Unknown	7528344
Rijksplanologische Dienst.	Bestuursarchieven betreffende het Land van Voorne 1542-1812	Schabbing: Archief' van de heerlijkheid Terschelling	1322-1615	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rijksregeling subsidiëring vormingswerk leerplichtvrije jeugd	Ps--Gravenh	Staatsuitgeverijl	1975	39	Unknown	N/A	fl. 5.50	7523186
Unknown	Rijksuitgaven voor speur-en ontwikkelingswerk 1964-1972	Voorburg	Centraal Bureau voor de sta (Prinses Beatrixlaan 428)	1975	4	Unknown	N/A	Unknown	7527505
Unknown	Rijkswaterstaat communications	's-Gravenh	Staatsuitgeverij	1973	Unknown	Unknown	N/A	Unknown	Unknown
Rijn, Eric van	De grond waarop ik groeide	]	Amsterdam Boek (Wibautstraat 129)	1974	287	22 x 14	N/A	fl. 6.95	7503455
Unknown	Rijnland in oude prenten	Leiden	De Witte Merel	1975	28	29x21	N/A	Unknown	7527432
Rijnsdorp, Cornelis	Gefascineerd door het laatste bijbelboek	[Baarn	Bosch & Keuning	Unknown	109	21 x 12	9024630800	fl. 6.25	7505805
Rijnvos, C. J.	Evolutie in het monetaire beleid	]lede	uitgesproken bij de aanvaarding van het ambt van gewoon hoogleraar in de staathuishoudkunde en de openbare financiën aan de Rijksuniversiteit te Rotterdam op 22 mei 1975	1975	35	22 x 15	9020705334	fl. 5.25	7508930
Rijpma, S.	Gezondheid en gezinsindividualisering in een agrarische gemeenschap	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7511624
Rijpstra-Verbeek, Mimi	Harpe diem, Phia Berghout's arpeggio	i's-Gravenh	Rott	Unknown	140	Unknown	9023653246	fl. 18.90	7503146
Rijsberman, C.	Elektronica	IX, 195 blz	m	1975	195	Unknown	N/A	fl. 23.75	Unknown
Rijsdijk, Mink van	Gelijkheid		geloof je 't zelf'? 	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Reakties van meisjes en jongens van 15-20 jaar op de emancipatie	Kampen	J	1975	115	21 x 12	9024266513	fl. 9.90	7509810
Unknown	Reakties Is de baas thuis'? Impressies en verslag van „Sexisme in de jaren '70", een consultatie onder auspiciën van de Wereldraad van Kerken, gehouden van 15-22 juni 1974 te West-Berlijn	Kampen	J	1974	108	21 x 12	9024236754	fl. 9.90	7506087
Rijsenbrij, Daniel Bartholomeus Bernardus	A cluster description of a perfect crystal	Meppel	Krips Repro (Industrieweg 5)	1975	108	23 x 15	N/A	Unknown	7505801
Rijsman, J.	Ars artefactorum	Leuven (België)	Uitgeverij Acco	1973	26	21 x 14	N/A	fl. 5.50	7504617
Rijswick, Mathias Hubertus Johannes van	Design of a computer of gas-chroi iatographic data	pl	z	Unknown	88	Unknown	N/A	Unknown	7503504
Rijswijk, C. C. M. van	Leerboek voor het machineschrijven volgens de nieuwste methode	142 blz	m	1975	142	Unknown	N/A	fl. 10.50	Unknown
Unknown	Saboteurs, De	[Naarden	Williams Nederland (postbus 5028)	Unknown	66	17 x 12	N/A	fl. 0.90	7506279
Sacharov, Andrej D.	Sacharov spreekt	Baarn	De Boekerij	1974	184	Unknown	9022504328	fl. 15.90	7504299
Sachs, Marilyn	Het herenhuis	Amst	Em	1975	80	Unknown	9021413647	fl. 13.90	7513211
Sachs, Viola	La contre-bible de Melville	122 blz	m	1975	122	Unknown	N/A	fl. 19.50	7510593
Sackett, Dudley	De macht van het getal	Rott	De-gen der Nationale Uitgeverij (Hilledijk 77 - 85)	1975	128	Unknown	N/A	fl. 9.95	7513939
Sacquard de Belleroche, Maud	Bekentenissen	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7515506
Sacquard de Belleroche, Maud	Laatste bekentenissen	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7515511
Unknown	Sade, De	Tilburg	De Vrij (Spoorlaan 450); Strombeek-Bever (België), De-buiter Schorpioen (Ringlaan 19)	1974	127	Unknown	N/A	fl. 1.25	7503771
Sade, D. A. F. de	De 120 dagen van Sodom of de school der losbandigheid	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7513597
Sadeleer, C. N. de	De koningsreiger	's-Gravenh	Bert Bakker	1975	80	22 x 14	N/A	fl. 12.50	7515006
Sadhu, Mouni	Concentratie	's-Gravenh	Kruseman	1975	168	Unknown	9023303008	fl. 15.90	7510478
Sadler, Mark	De dode senator	Utr	Het Spectrum	2971	156	Unknown	9027437157	fl. 3.95	7504448
Sadler, Wolf	Vincent van Gogh	]	Amsterdam Boek (Wibautstraat 129)	Unknown	96	Unknown	N/A	fl. 14.95	7503462
Saelman, L. A.	Reinigingstechnieken in de groot -huishouding	Deventer	Kluwer	1975	140	22 x 14	9026704673	fl. 19.50	7507280
Saen, E.	Algemeen boekhouden	(België)	Plantijn	1975	103	Unknown	N/A	Unknown	7514542
Saen, E.	Beknopte handleiding bij de studie van het fabrieksboekhouclen	(België)	Plantyn	1975	205	Unknown	N/A	Unknown	7514544
Sagan, Carl	Exobiologie en het bestaan van bui beschavingen	Baarn	Hollandia	Unknown	286	20 x 13	N/A	fl. 24.90	7517240
Sagan, Françoise [Pseudoniem van Françoise Quoirez]	Blauwe plekken op de ziel	Amst	Brussel (België), Elsevier	1975	Unknown	Unknown	N/A	fl. 11.50	Unknown
Sagan, Françoise [Pseudoniem van Françoise Quoirez]	Françoise Sagan	Amst	Brussel (België), Elsevier	1975	143	20 x 13	N/A	fl. 12.50	Unknown
Sagan, Françoise [Pseudoniem van Françoise Quoirez]	Kasteel in Zweden	Brussel (België),'s-Gravenh	Manteau	1974	116	19 x 12	9022304612	fl. 6.90	7502968
Unknown	Sail Amsterdam 700zevenhonderdh	Amst	Elsevier	1975	48	Unknown	N/A	fl. 7.50	Unknown
Sain, A. M. de	Het sein stond op rood	Apeldoorn	Stenvert & Zoon	1974	91	Unknown	N/A	fl. 5.15	7502134
Sain, A. M. de Onrust in Het Sticht. [Ill.	Ben Horsthuis]	Apeldoorn	Stenvert & Zoon	1975	95	Unknown	N/A	fl. 4.50	7502133
Saint Pierre, Michel de	De miljardair	Unknown	Unknown	1975	255	Unknown	N/A	fl. 12.50	Unknown
Saint-Thomas, Harold	De Nacht van de wrede schaduwen	75 08 993] Sala-Molins, L	Zie Archuntes	1973	326	Unknown	N/A	Unknown	7508993
Salam, Abdus, tegalen. 370. A. Poesjkin	De kapiteins dochter	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Sales, Jane	Mission stations and the coloured communities of the Eastern Cape 1800-1852	Rott	A	1975	176	Unknown	N/A	fl. 44.50	7505997
Salgari, Emilio	De zoon van de zon	Amst	Amsterdam Boek (Wibautstraat 129)	Unknown	30	Unknown	N/A	fl. 1.45	7509884
Salgari, Emilio	Sandokan	[Amst	Amsterdam Boek (Wibautstraat 129)	Unknown	30	Unknown	N/A	fl. 1.45	7509411
Salgari, Emilio	Sandokan	Amst	Amsterdam Boek (Wibautstraat 129)	1975	32	Unknown	9026044488	fl. 1.45	7512621
Salies, Pierre	Le vieux Toulouse en cartes postales anciennes	Zaltbommel	Bibliotèque Européenne	1974	120	15 x 21	N/A	fl. 21.50	7504340
Salisbury, Harrison E.	900 dagen	615 blz	ni	1975	615	Unknown	9024502748	fl. 24.90	7508412
Salk, Lee	Wat ieder kind zou willen dat zijn ouders wisten	Amst	Kosmos	1975	157	Unknown	9021504855	fl. 16.40	7508821
Salleveldt, Henk	Bollen, fillers, ouwe stompen	2e	herziene druk	1975	160	Unknown	9021822431	fl. 14.50	7515651
Sallustius Crispus, Gaius	De Catilinae coniuratione	132 blz	m	Unknown	132	Unknown	9028900713	Unknown	7511664
Salminen, Sally	Katrina	]	Amsterdam Boek (Wibautstraat 129)	Unknown	320	22 x 14	N/A	fl. 7.95	7503457
Salomons, Jeannette	De koopman als slangenbezweerder	]	NIVE, Nederlandse Vereniging voor Management; Deventer, Kluwer	1975	77	22 x 13	9026704844	fl. 13.50	7507424
Salomonson, Toussie	Grill-barbecue boek	Haarlem	J	1975	120	Unknown	9025702600	fl. 12.50	7510218
Salomonson, Toussie	Groot fondueboek	Haarlem	J	1975	117	20 x 20	902570297X	fl. 12.50	7513418
Salomonson, Toussie	Koken en smullen in tent, caravan of boot	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7509205
Unknown	Salt affected soils in Europe	Haarlem	J	1974	64	22 x 15	9025704603	fl. 19.50	7504992
Unknown	Samen onderzoeken	van Amstel	J	1975	35	Unknown	N/A	fl. 12.50	Unknown
Unknown	Samen op weg naar een verantwoordelijke maatschappij	's-Gravenh	[Centrum voor staatkundige vorming (Mauritskade 25); Dr	1975	70	Unknown	N/A	Unknown	7509813
Unknown	Samenleving buiten huwlijk	Zie Jeukens	H	1975	44	30 x 21	N/A	fl. 7.40	7515621
Unknown	Samenvattend beeld midden-en kleinbedrijf in 1974 en 1975	's-Gravenh	Economisch Instituut voor het midden-en kleinbedrijf (Neuhuyskade 94)	1975	48	29 x 20	N/A	Unknown	7528023
Unknown	Samenwerking hoger technisch onderwijs -technisch wetenschappelijk onderwijs	's-Gravenh	Staatsuitgeverij	Unknown	20	27 x 20	N/A	fl. 3.20	Unknown
Unknown	Samenwerking in de eerste lijn	's-Gravenh	Vereniging van Nederlandse gemeenten (Nassaulaan 12)	1975	67	21 x 15	N/A	Unknown	7509665
Unknown	Samenwerking van Nederland met ontwikkelingslanden	's-Gravenh	Voorlichtingsdienst ontwikkelingssamenwerking van het Ministerie van buitenlandse zaken (Herengracht 3A)	1975	Unknown	Unknown	N/A	Unknown	Unknown
Samenwerkingsschool, De. Met 2 bijlagen	Poging tot een geestelijke fundering van het openbaar en daarmee gelijk te stellen onderwijs, (1963) 1966; Een verkennend onderzoek naar de plaats van kennis van geestelijk leven, godsdienstonderwijs en humanistisch-vormingsonderwijs, 1965	Gron	Wolters-Noordhoff	1965	63	21 x 15	N/A	fl. 4.60	Unknown
Samoy, Achiel G.	Pleidooi voor meer arbeidsvreugde	(België)	J	1973	50	Unknown	N/A	Unknown	7517723
Sampic, G.	The bit error probability as a function path register length in the Viterbi decoder	Eindhoven	University of technology, department of electrical engineering, group telecommunications (Insulindelaan 2)	1974	42	29 x 20	N/A	Unknown	7527665
Sampson, Anthony	De zeven zusters	Amst	Brussel (België), Elsevier	1975	383	20 x 13	N/A	fl. 24.50	Unknown
Unknown	Samsoms btw tabellen	Alphen aan den Rijn	Samsom	1973	265	22 x 15	N/A	fl. 15	Unknown
Unknown	Samsoms tekstuitgaven op zakformaat	Gron	Wolters-Noordhoff	1920	Unknown	Unknown	N/A	Unknown	Unknown
Samuels, Jules	Directions for use applying the Samuels therapy	Amst	Cycloscoop (Plantage Parklaan 20)	1975	227	Unknown	N/A	fl. 40	7514198
Samuels, Jules	Handleiding voor de toepassing van de Samuels therapie	Amst	Cycloscoop (Plantage Parklaan 20)	1975	191	22 x 15	N/A	fl. 24	7514197
Sandbergen, S.,	 Studietoetsen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Sande, M.	 Studietoetsen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Sander, F.	Kaas	142 blz	m	1975	142	21 x 13	9026930062	fl. 4.95	7507475
Sanders, Annie	De bal van Brammetje	Gron	De Vuurbaak	1975	61	21 x 15	N/A	fl. 4.95	7514668
Sanderse, Albert	60 aquariumplanten in kleuren	(2e	herziene oplaag)	1975	69	19 x 13	N/A	fl. 8.50	Unknown
Sandhall, Ake	Insekten en andere kleine dieren	Natuurgids met 432 kleurenfoto's van: vlinders	libellen, kevers, vliegen, muggen, motten, wespen, sprinkhanen, spinnen, mieren, duizendpoten, wormen, slakken, schelpdieren, weekdieren, krabben, garnalen, enz	1975	208	21 x 14	9021005646	fl. 27.50	7508541
Sandler, Merton,  Sexual behavior	pharmacology and biochemistry	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Sandström, Carl Ivar	Psychologie van het opgroeiende kind	Utr	Het Spectrum	Unknown	284	Unknown	9027450668	fl. 4.50	7502152
Sandström, Flora	De vroedvrouw van Pont Clery	Brussel (België)	D	1975	219	Unknown	9031002747	Unknown	7506180
Sandström, Flora	De vroedvrouw van Pont Clery	]	Grote letter bibliotheek (Oudaen 3)	1975	356	26 x 18	N/A	fl. 19	7513121
Sangers, W., en M. Hendrickx	Oud Maaseik in woord en beeld	[Hasselt (België)	Culturele dienst van de provincie Limburg (Thonissenlaan 17)	1972	24	Unknown	N/A	fl. 4	7507965
Sant, Mien van 't	Als het leven op je afstormt	Hoorn	West-Friesland	1975	159	Unknown	9020511017	fl. 2.75	7515312
Sant, Mien van 't	Avontuur met een vouwfiets	Harderwijk	De Eekhoorn	1975	144	Unknown	N/A	fl. 2.50	7516561
Sant, Mien van 't	Bettie werkt zichzelf in de klem	Harderwijk	De Eekhoorn	1975	152	Unknown	N/A	fl. 2.50	7516562
Sant, Mien van 't	Capi vindt een thuis	Ilarderwijk	De Eekhoorn	1975	154	17 x 11	N/A	fl. 2.50	7516564
Sant, Mien van 't	De blijde thuiskomst	Harderwijk	De Eekhoorn	1975	187	Unknown	N/A	fl. 12.50	7516560
Sant, Mien van 't	De dijk is dicht	Zwolle	La Rivière & Voorhoeve	1975	192	Unknown	N/A	fl. 7.50	7507831
Sant, Mien van 't	De vrouwe van de Oldehoeve	1	Grote letter bibliotheek (Oudaen 3)	1975	387	Unknown	N/A	fl. 19.75	7513122
Sant, Mien van 't	De zonen van 'De Terp'	Nijkerk	G	Unknown	175	Unknown	9026626606	fl. 7.50	7501012
Sant, Mien van 't	Een griezelige ontmoeting	Harderwijk	De Eekhoorn	1975	159	Unknown	N/A	fl. 2.50	7516563
Sant, Mien van 't	Vrouwen om Victor	]	Grote letter bibliotheek (Oudaen 3)	1975	245	Unknown	N/A	fl. 18.50	7513392
Sante, J. W. van	Koog aan de Zaan in oude ansichten	Zaltbommel	Europese Bibliotheek	1975	79	Unknown	N/A	fl. 18.90	7508481
Unknown	Sante, Zaandijk in oude ansichten	Zaltbommel	Europese Bibliotheek	1975	80	Unknown	N/A	fl. 18.90	7511125
Santen, A. J. van,	heidsverzekering	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Santen, J. P. van	L'essence du mal dans l'eeuvre de Bernanos	Leiden]	Universitaire pers Leiden	1975	234	Unknown	N/A	fl. 43.70	7528240
Santen, Johannes Pieter van	L'essence du mal dans ]'oeuvre de Bernanos	Leiden]	Universitaire Pers Leiden	1975	234	23 x 15	N/A	Unknown	7508878
Sara, Solomon I.	A description of modern Chaldean	The Hague	Mouton	1974	113	Unknown	N/A	fl. 50	7506911
Saraber, E.	Spraakkunst voor beginners	Gron	Wolters-Noordhoff	Unknown	80	Unknown	N/A	fl. 7.40	Unknown
Saris, Leni	De tocht naar het licht	Hoorn	West-Friesland	1975	168	Unknown	9020502700	fl. 2.75	7506591
Saris, Leni	De Wingerdrank	Hoorn	West-Friesland	1975	158	18 x 12	9020504851	fl. 2.75	7509071
Saris, Leni	Echo in de wind	Hoorn	West-Friesland	1975	176	Unknown	9020503413	fl. 2.75	7509070
Saris, Leni	Edelsteentje	Hoorn	West-Friesland	1975	176	Unknown	9020511695	fl. 2.75	7506592
Saris, Leni Eens op mijn weg. [Ill.	Herson	Hoorn	West-Friesland	1975	159	Unknown	9020503448	fl. 2.75	7512501
Saris, Leni Eens op mijn weg. [Ill. Februarigoud. [Ill.	Herson	Hoorn	West-Friesland	Unknown	160	Unknown	9020506048	fl. 2.95	7515321
Saris, Festival in Luzern. [Ill.	Herson	Hoorn	West-Friesland	1974	159	Unknown	9020509349	fl. 2.75	7504029
Saris, Festival in Luzern. [Ill.	Het applaus is voor jou Isabella	Hoorn	West--Friesland	1975	143	18 x 12	9020503804	fl. 2.75	7509053
Unknown	Saris, Ieder jaar bloeit de goudenregen	Hoorn	West-Friesland	1975	151	Unknown	9020504940	fl. 2.75	7507443
Unknown	Saris, Kindertehuis 'De Toekomst'	Hoorn	West-Friesland	1975	143	Unknown	9020506943	fl. 2.75	7506578
Unknown	Saris, Lili-Narcissa	Hoorn	West--Friesland	1975	160	18 x 12	9020509578	fl. 2.75	7506310
Saris, Lucia zet door. [Ill.	Herson	Hoorn	West-Friesland	1975	143	18 x 12	9020506080	fl. 2.75	7515322
Saris, Lucia zet door. [Ill. Morgen is laat. [Ill.	Herson	Hoorn	West-Friesland	1975	143	18 x 12	9020505815	fl. 2.75	7512512
Unknown	Saris, Mijn leven, ons leven	Hoorn	West-Friesland	1974	160	18 x 12	9020509470	fl. 2.75	7504030
Unknown	Saris, Nu gaat de zon nog onder	Hoorn	West-Friesland	1975	160	18 x 12	9020505890	fl. 2.75	7513510
Unknown	Saris, Reis naar Rio	Hoorn	West-Friesland	1975	159	18 x 12	9020510363	fl. 2.75	7510567
Unknown	Saris, Soms geeft het leven gul	Hoorn	West-Friesland	1975	155	Unknown	9020510487	fl. 6.25	7515392
