Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Bregman, A.	Ellendigen verlost	Geldermalsen	De Bruin	1979	130	22 cm	N/A	f. 21.90	8011196
Bregstein, Philo	De vliegende Hollander : een reisverslag	Amsterdam	Meulenhoff	1980	307	20 cm	9029010134	f. 34.50	8024099
Brehant, M.-Ch.	Diepvriezen van A tot Z	Wilrijk	Stappaerts	1980	160	27 cm	N/A	Unknown	Unknown
Brehm, Walter	Skien : training, techniek, taktiek	Rijswijk	Elmar	1979	184	21 cm	9061201063	f. 17.50	7970485
Brehm, Walter	Ski-gymnastiek : training, techniek, taktiek	Rijswijk	Elmar	1980	138	21 cm	9061202159	f. 19.90	8044031
Unknown	Breien voor baby's	Haarlem	Spaamestad ; Veenendaal	Unknown	48	29 cm	N/A	f. 7.95	8068732
Breinholst, Willy	Hoera! Ik ben vader geworden!	Nijmegen	Gottmer ; Brugge	Unknown	78	20 cm	906075932X	f. 8.90	8049266
Brekelmans, F. A.	Breda in oude ansichten : dl. 1 : waarin opgenomen gedeelten van de voormalige gemeenten Ginneken en Bavel, Princenhage enTeteringen	Zaltbommel	Europese Bibliotheek	1980	168	15 x 21 cm	9028801111	f. 20.25	8010081
Brekelmans, F. A.	Drie kapellen in de Baronie van Breda	Amstelveen	Luyten	1980	60	20 x 20 cm	9064160139	f. 15	8036084
Brem, Tonko (ps. van Antoon Van den Braembussche)	Liefdesverklaring	Gent	[Yang]	1979	46	20 cm	N/A	Unknown	Unknown
Brembach, Manfred	Levendbarende vissen in het aquarium : hun verzorging en kweek	Zutphen	Thieme	1980	62	20 cm	9003959706	f. 10.50	8017178
Bremen, Piet van	Ms brood dat wordt gebroken : een twintigtal meditaties	Tielt ; Amsterdam	Lannoo	1979	160	19 cm	9020905996	f. 14.90	8001285
Bremer, Frederica	Inleiding tot de kunstgeschiedenis	Amsterdam [etc.]	Elsevier	1980	160	28 cm	N/A	f. 22.75	8027068
Bremer, G. G.	Agglomeration in suspension : a study of mechanisms and kinetics	Delft	Laboratorium voor apparatenbouw procesindustrie	1979	79	30 cm	N/A	Unknown	8062370
Bremer, G. J.	Dag dokter : afscheidscollege gehouden op 25 januari 1980	Alphen aan den Rijn	Stafleu	1980	24	22 cm	9060164385	f. 6.55	8009169
Bremer, G. J.	Over klagen, in het bijzonder het klagen bij de dokter : rede uitgesproken bij de aaanvaarding van het ambt van gewoon hoogleraar in de huisartsgeneeskunde aan de Rijksuniversiteit to Groningen op 16 september 1980	Alphen aan den Rijn	Stafleu	1980	39	22 cm	9060164407	f. 8.25	8041177
Bremer, J. T.	Wiringherlant : hoofdstukken uit de geschiedenis van het land en yolk van Wieringen	Schoorl	Pirola. Dl. 2.	Unknown	176	26 cm	9064550204	f. 23.50	8046302
Bremer, W.	Loopbaanontwikkeling van ltoschoolverlaters met een bouwopleiding	Amsterdam	Economisch instituut voor de bouwnijverheid	1980	186	24 cm	N/A	Unknown	8074466
Bremer, A. E. van den	Programma voor onderzoek naar de relatie tussen kwaliteit en kosten in de gebouwde (woon) omgeving	's-Gravenhage	Staatsuitgeverij	1979	94	30 cm	9012029244	f. 12.50	8011313
Bremmer, R. H.	Gereformeerde kerk in de storm (1568-1579) : vier radiolezingen en een studie over de Unie van Utrecht	Enschede	Boersma	1979	72	21 cm	907005857X	f. 10.15	8063090
Brendgen, J. H. J.	Belevenissen van een K.N.I.L.- officier in de periode 1942-1950 : militaire ervaringen voor en bij polititle acties	[Haarlem]	Brendgen	1980	148	21 cm	9070352052	f. 15	8063322
Brens, Joop	Wat d'r zo al biej mekare e-kuierd wodt : ne grabbeltonne met zegswiezen en mUpkes	Enschede	Witkam	1980	56	20 cm	N/A	f. 9.75	8050087
Brent, Kurt	Wie ben ik?	Laren	Luitingh	1980	303	21 cm	9024506697	f. 22.50	8049320
Brent, Madeleine	De Franse erfenis	Bussum	Van Holkema & Warendorf	1980	301	23 cm	9026979789	f. 34.50	8046090
Brent, Robert	Eenvoudige scheikunde proeven : hoe je thuis een laboratorium inricht : meer dan 200 eenvoudige proeven	Aartselaar	Zuidnederlandse uitgeverij ; Harderwijk	Unknown	112	29 cm	902430010X	f. 26.90	8029059
Unknown	Unknown	Brussel	Dargaud ; Haarlem	Unknown	78	22 cm	9032009214	f. 6.50	8062200
Bretecher, Claire	De gefrustreerden	Amsterdam	Espee	Unknown	69	30 cm	9060123964	f. 11.50	8011206
Bretecher, Claire	De Njaaja's	Haarlem	Oberon. Oorspr. titel	Unknown	48	28 cm	9032009184	f. 5.75	8011053
Bretecher, Claire	Schipbreuk	Haarlem	Oberon	1980	47	28 cm	9032001388	f. 5.75	8019007
Breteler, F. J.	The African Dichapetalaceae	Wageningen Veenman. V	A taxonomical revision of Dichapetalum contains the treatment of the species g-1.	Unknown	78	25 cm	N/A	Unknown	8060182
Breton, Andre	Nadja	Amsterdam	Meulenhoff	1980	165	20 cm	9029001917	f. 25	8049134
Brett, Molly	Beertjes to koop	Zutphen	Thieme	1980	24	19 x 22 cm	9003970696	f. 29.75	8047171
Brett, Molly	Het dierenprentenboek van Molly Brett	Zutphen	Thieme	1980	24	19 x 22 cm	900396971X	f. 29.75	8047175
Brett, Molly	De ondeugende streken van Basje	Zutphen	Thieme	1980	24	19 x 22 cm	9003970653	f. 29.75	8047173
Brett, Molly	Het slordige egeltje	Zutphen	Thieme	1980	24	19 x 22 cm	9003970688	f. 29.75	8047174
Brett, Molly	Een verassing voor Victor	Zutphen	Thieme	1980	24	19 x 22 cm	9003970661	f. 29.75	8047172
Breuer, J. J. G.	Rekenmodel energiebehoefte in kassen = Calculationmodel for energy consumption in glasshouses : opzet van het rekenmodel en toelichting bij enkele resultaten	Wageningen	IMAG	1976	28	24 cm	N/A	f. 5	8062028
Breuk, J. W.	Didactiek van de lichamellike opvoeding	[Haarlem]	[Vrieseborch]	1977	283	23 cm	9060760808	f. 34.50	7971542
Breukelman, F. H.	Bijbelse theologie	Kampen	Kok. Dl. I	Unknown	173	24 cm	9024209145	f. 27.50	8041031
Breuker, Joost	In kaart brengen van leerstof	Utrecht [etc.]	Spectrum	1980	154	19 cm	902745566X	f. 12.50	8043273
Breuker, Joost	In kaart brengen van leerstof	Utrecht [etc.]	Spectrum	1980	154	19 cm	902745566X	f. 12.50	8043273
Breuker, Tjitse	Evaluatie-onderzoek tolkencentra : een verkennend onderzoek naar het functioneren van tolkencentra en de behoefte aan tolkdiensten	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	's- Gravenhage	Staatsuitgeverij	1979	222	28 cm	9012027950	f. 27.50	8001445
Unknown	Breve exposician de Holanda	La Haya	Ministerio de relaciones exteriores	1978	47	22 cm	N/A	Unknown	8070655
Unknown	Breviarium Grimani	Utrecht [etc.]	Spectrum	1979	64	29 cm	9027473110	f. 160	8002925
Brevoord, C.	Bedrijfskundige (drs.-ir.)	['s- Gravenhage]	[Staatsuitgeverij]	1980	49	20 cm	9012029422	f. 9	8031154
Breytenbach, Breyten	Een seizoen in bet paradijs : dagverhaal, nachttaal ; binnenreis, geschreven met gesloten ogen	Amsterdam	Meulenhoff	1980	294	20 cm	9029010614	f. 39.50	8041007
Breytenbach, Breyten	Vingermaan : tekeningen uit Pretoria	Amsterdam	Meulenhoff	Unknown	25	26 cm	9029013435	f. 32.50	8043001
Brickell, Christopher	Snoeien : hagen, fruitbomen, kleinfruit, bladverliezende bomen, groenblijvende bomen, leibomen, heesters, rozen	Ede	Zomer & Keuning	1980	192	23 cm	9021001055	f. 19.90	8040293
Bridges, Lee	Done found de light : poems	Amsterdam	Western market art press	1977	34	16 cm	N/A	f. 10	8066358
Bridges, Lee	Oh Ainsterdammers, oh Amsterdammers : poems	Amsterdam	Western market art press	1975	38	17 cm	N/A	f. 10	8066357
Bridges, Lee	You know : poems	Amsterdam	Western market art press	1976	Unknown	Unknown	N/A	f. 6.50	8066359
Unknown	Unknown	Amsterdam	Buijten & Schipperheijn	1980	104	19 cm	9060640098	f. 9.50	8040119
Brieghel-Milller, Gunna	Eutonie : spanning en ontspanning in de juiste balans	Deventer	Ankh-Hermes	1979	157	28 cm	9020250140	f. 45	8001054
Briels, Carel	De verbijsterde terugblik van een massa-regisseur	Amsterdam [etc.]	Elsevier	1980	168	22 cm	9010036170	f. 27.50	8044055
Briels, Jo	Honden	Arvbeode	GP-uitgaven	Unknown	24	23 cm	9025248071	f. 12.50	8038416
Briels, Jo	Jan zonder Vrees : Het zwarte poeder	Antwerpen ; Amsterdam	Opdebeek	1980	100	22 cm	9061626404	f. 12.50	8044295
Briels, Jo	Morgen gaat het beter	32 p.	ill. ; 25 cm.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Briels, Jo	Vliegtuigen	Averbode	GP-uitgaven ; Helmond	Unknown	24	23 cm	9025248101	f. 12.50	8038419
Briels, Jo	Vogels	Averbode	GP-uitgaven ; Helmond	Unknown	24	23 cm	9025248098	f. 12.50	8038418
Briels, Jo	Wilde bloemen	Averbode	GP-uitgaven ; Helmond	Unknown	24	23 cm	902524808X	f. 12.50	8038417
Brienen, T.	Herorientatie in het christelijk maatsChappelijk werk : inhoud en organisatie in een nieuwe fase!	Kampen	Kok	1980	178	21 cm	9024202493	f. 24.90	8038269
Briggs, K. M.	Hobberdy Dick : de huiskabouter van Widford	Den Haag	Sirius en Siderius	1980	206	20 cm	9064410178	f. 18.50	8069537
Unknown	Unknown	Leiden	Brill	1980	109	25 cm	N/A	Unknown	Unknown
Brill, Yvonne	Bianca wint een paard	Alkmaar	Kluitman	1980	158	18 cm	902060340X	f. 3.25	8042015
Brill, Yvonne	Het circus van Clowntje Anders	Alkmaar	Kluitman	1980	125	21 cm	9020661493	f. 5.30	8030390
Brill, Yvonne	Clowntje Anders maakt iedereen blij	Alkmaar	Kluitman	1980	125	21 cm	9020661523	f. 5.30	8042043
Brill, Yvonne	Clowntje Anders op de bok	125 p.	ill. ; 21 cm.	Unknown	Unknown	Unknown	9020661450	f. 5.30	8030389
Brill, Yvonne	Daar komt Bianca to paard	156 p.	ill. ; 18 cm.	Unknown	Unknown	Unknown	9020603361	f. 3.25	8030251
Brill, Yvonne	Mieke en Meta in de musical	Alkmaar	Kluitman	1980	125	21 cm	9020661469	f. 5.30	8030392
Brill, Yvonne	Mieke en Meta maken muziek	124 p.	ill. ; 21 cm.	Unknown	Unknown	Unknown	9020661396	f. 5.30	8030391
Brill, Yvonne	Mieke en Meta op de camping	Alkmaar	Kluitman	1980	126	21 cm	9020661507	f. 5.30	8030393
Brill, Yvonne	Mieke en Meta spelen het klaar	Alkmaar	Kluitman	1980	124	21 cm	902066153	f. 5.30	8042044
Brill, Yvonne	Rob en Rieneke serie	Amsterdam	Omega ; Antwerpen	Unknown	46	21 cm	906142562X	f. 4.90	8065108
Brink, Alijd	Kwestie van tijd : gerontologische gedichten	Amsterdam	Beuk	1980	35	20 cm	N/A	f. 12.50	8045038
Brink, Andre	Een droog wit seizoen	Baarn	In den Toren	1980	256	22 cm	9060745302	f. 29.50	8051071
Brink, G. E.	Moussault's snoeiboek	Baarn	Moussault ; Antwerpen	Unknown	342	19 cm	9022611434	f. 37.50	8017127
Brink, Jos	Zitten op de grond	Amsterdam	Teleboek	1980	155	20 cm	9061226228	f. 15	8047237
Brink, Jos	Zitten op de grond	Amsterdam	Teleboek	1980	155	20 cm	9061226228	f. 15	8051026
Brink, Jos	Zitten op de grond	Amsterdam	Teleboek	1980	155	20 cm	9061226228	f. 15	8052074
Brink, J. E. van den	Erfzonde of duivelswerk?	Gorinchem	Kracht van omhoog	1980	149	21 cm	9062615058	f. 6	8003177
Brinker, J. H.	Italiaans onderweg	Utrecht [etc.]	Spectrum	1980	232	19 cm	9027409587	f. 7.75	8009072
Brinker, Jacques H.	Italiaanse spraakkunst voor iedereen	Utrecht [etc.]	Spectrum	1980	272	19 cm	9027408351	f. 10.25	8009070
Brinkers, Henk W.	Nominale investeringsreeksen en arbeidsbestandcijfers voor Nederlandse bedrijfsklassen in de nijverheid, 1951-1977	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Brinkers, Diane M. Goudswaard.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	8060534
Brinkhoff, Jan	Nijmegen in oude ansichten : dl. 1 : van ontmanteling tot bombardement	Zaltbommel	Europese Bibliotheek	1980	160	15 x 21 cm	9028809635	f. 20.25	8028191
Brinkhoff, Jan	Nijmegen in oude ansichten : d1.2	Zaltbommel	Europese Bibliotheek	1980	154	15 x 21 cm	9028808582	f. 20.25	8015234
Brinkkemper, J.	De kemphaan in Nederland	Hoogwoud	KNNV	1979	53	21 cm	N/A	Unknown	8062676
Brinkman, C.	Handboek voor de houtscheepmaker : naar een manuscript in bet bezit van de "Vereniging Nederlandsch historisch scheepvaart museum" te Amsterdam	Amsterdam	Apa-Fontes Pers	1980	228	23 cm	9030296526	f. 52	8014116
Brinkman, Cornelis Jacobus Jozef	Ocular immune responses : clinical and experimental studies	[S.1.]	[s.n.]	1980	155	22 cm	N/A	Unknown	8064028
Brinkman, H.	Honderd jaar experimenteelnatuurkundig onderzoek in Groningen : rede, uitgesproken op 13 mei 1980 bij zijn afscheid als hoogleraar in de experimentele natuurkunde aan de Rijksuniversiteit te Groningen	Amsterdam	Noord-Hollandsche U.M.	1980	20	24 cm	N/A	Unknown	8066297
Brinkman, M. K	Het gods- en mensbegrip in de theologie van Wolfhart Pannenberg : een schets van de ontwikkeling van zijn theologie vanaf 1953 tot 1979	Kampen	Kok	1980	106	24 cm	9024202817	f. 23.50	8038285
Brinkman, Robert	Ferrolysis, a soil-forming process in hydromorphic conditions : papers	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	[S.1.]	[s.n.]	1979	122	24 cm	N/A	Unknown	8060396
Brinkmann, H.	Langlaufen kan iedereen	Amsterdam [etc.]	Elsevier	1980	118	19 x 21 cm	9010036278	f. 16.90	8042096
Unknown	Unknown	Brinkman's catalogus van boeken en tijdschrif ten	verschenen in Nederland en Vlaanderen en in de Nederlandse taal elders.	Unknown	1245	25 cm	9021870274	f. 832	8034118
Unknown	Unknown	Brinkman's cumulatieve catalogus van boeken	Nederlandse bibliografie bevattende de in Nederland en Vlaanderen uitgegeven of herdrukte boeken die werden ontvangen door het Depot van Nederlandse publikaties K.B.	Unknown	1645	25 cm	9021870126	f. 640	8027154
Brinsmead, Robert D.	Dit is echt leven	Borger	Stichting Aktueel evangelic	1979	104	21 cm	N/A	f. 7.95	8071033
Unknown	Unknown	[Amsterdam]	IGG	1979	7	15 cm	N/A	f. 1	8065466
Briskin, Jacqueline	Paloverde	Laren	Luitingh	1980	487	23 cm	9024506042	f. 36.90	8025265
Brissaud, Andre	Hitler en de geheimen van de zwarte orde : geheime geschiedenis van het nationaalsocialisme	Kalmthout	Beckers. Oorspr. titel	Unknown	306	18 cm	N/A	Unknown	8013142
Bristow, Alec	Het seksuele leven van de planten	Amsterdam [etc.]	Meulenhoff	1980	200	22 cm	9010024210	f. 24.50	8006073
Unknown	Britain? yes	Amsterdam	Meulenhoff Educatief	1979	63	25 cm	9028001565	f. 6.60	8044199
Britt, Katrina	Als een zeldzame bloem	Amsterdam [etc.]	Harlequin	1979	124	19 cm	N/A	f. 1.95	8065427
Britt, Katrina	Als ogen konden spreken	Amsterdam [etc.]	Harlequin	1979	125	19 cm	N/A	f. 1.95	8065691
Britt, Katrina	Als ijs om je hart	Amsterdam [etc.]	Harlequin	1978	124	19 cm	N/A	f. 1.95	8065659
Britt, Katrina	Een floers voor de rijzende zon	Amsterdam [etc.]	Harlequin	1980	124	19 cm	N/A	f. 2	8069024
Britt, Katrina	In de schaduw van de zilverboom	Amsterdam [etc.]	Harlequin	1979	125	19 cm	N/A	f. 1.95	8065683
Britt, Katrina	In schijn de zijne	Amsterdam [etc.]	Harlequin	1979	124	19 cm	N/A	f. 1.95	7972264
Britt, Katrina	Liefde in het geding	Amsterdam [etc.]	Harlequin	1978	126	19 cm	N/A	f. 1.95	8065674
Britt, Katrina	Met twijfel in haar hart	Amsterdam [etc.]	Harlequin	1979	126	19 cm	N/A	Unknown	8065413
Britt, Katrina	Silhouet tegen de bergen	Amsterdam [etc.]	Harlequin	1978	126	19 cm	N/A	f. 1.95	8065398
Brittain, Judy	De nieuwe handwerkencyclopedie	Ede	Zomer & Kenning	1980	512	29 cm	9021017946	f. 79.50	8037204
Unknown	Unknown	Zeggenschap	diskussiemaandblad voor bedrijfsdemokratisering.	Unknown	48	19 cm	N/A	f. 1.50	8072679
Unknown	Unknown	's-Gravenhage	Instituut voor onderzoek van overheidsuitgaven ; Deventer	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Brochure voor kamerbewoners	Amsterdam	LOBH	1980	15	30 cm	N/A	f. 1	8075416
Unknown	Unknown	Beverwijk	Groep radenkommunisme	1980	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Rotterdam	Erasmus universiteit. no.14	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Brockham, James P.	De doc heeft het druk	Strombeek-Bever	Schorpioen	1980	49	28 cm	N/A	f. 1.85	8075588
Brockhoff, Paul	Ochtrup in alten Ansichten	76 p.	ill. ; 16 x 21 cm.	Unknown	Unknown	Unknown	9028808825	f. 28.90	8030163
Brockway, James	Adventure in Holland : an original story	Zutphen	Thieme	1980	140	20 cm	9003352615	f. 8.10	8026073
Brocx, W. L.	Inleiding tot de energietechniek	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Brocx, F. P. M. Wijnheijmer.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	902360220X	f. 35.50	8039266
Brodsky, K. A.	Mountain Torrent of the Tien Shan : a faunistic-ecology essay	The Hague [etc.]	Junk	1980	311	25 cm	906193091X	f. 150	8028336
Broeck, Jan van den	J. B. C. Verlooy, vooruitstrevend jurist en politicus uit de 18de eeuw : 1746-1797	Antwerpen ; Amsterdam	Standaard	1980	370	24 cm	9002141882	f. 42	8046329
Broeck, Raymond van den	Uitnodiging tot de vertaalwetenschap	Muiderberg	Coutinho	1979	219	22 cm	9062835317	f. 25	8013229
Broeck, Walter van den	Brief aan Boudewijn	Antwerpen ; Amsterdam	Elsevier Manteau	1980	237	20 cm	9022307549	f. 19.50	8024111
Broeck, Walter van den	Brief aan Boudewijn	Antwerpen ; Amsterdam	Manteau	1980	237	20 cm	9022307549	f. 19.90	8043067
Broeckhoven, Diane	Dagboekje van Mattbijs	Tielt ; Amsterdam	Lannoo	1980	46	21 cm	9020908928	f. 5.50	8048375
Broeckhoven, Egied van	Viiskapens sakrament : dagbok av en jesuit och arbetarprãst	Uppsala	Katolska BokfOrlaget	1979	117	20 cm	N/A	Unknown	8090021
Broeckx, Jeff	Dag en Heidi	Antwerpen ; Amsterdam	Standaard. I	Unknown	36	27 cm	9002142021	f. 3.95	8020050
Broeckx, Jan L.	Contemporary views on musical style and aesthetics	Antwerpen	Metropolis	1979	163	21 cm	N/A	Unknown	8070614
Broeckx, Jan L.	Gustav Mahler's "Das Lied von der Erde" : musico-literaire verhoudingen	Antwerpen	Metropolis	1975	157	21 cm	N/A	Unknown	8070613
Broeder, Dirk L.	Toerist in Tunesie	Utrecht	Ons huis	1980	287	22 cm	9060290496	f. 28.90	8018030
Broeders, J. N.	Met het oog op hun toekomst : omgaan met blinde en slechtziende kinderen	Nijmegen	Dekker & van de Vegt	1980	123	21 cm	9025599125	f. 19.50	8001316
Briiger, Achim	lk was eens...	[Dronten]	Casterman	1980	27	24 cm	9030399767	f. 19.50	8045269
Unknown	Broeierij van narcissen en hyacinten : gewasverslag	Lisse [etc.]	Stichting Laboratorium voor bloembollenonderzoek [etc.]. 1978-1979.	Unknown	Unknown	Unknown	N/A	Unknown	8075193
Unknown	Broeierij van tulpen : gewasverslag	Lisse [etc.]	Stichting Laboratorium voor bloembollenonderzoek. 1977-1978.	Unknown	112	30 cm	N/A	Unknown	8060209
Broek, A. C. P. van den	Recallrecht in het licht van de representatie	Den Haag	Vereniging van Nederlandse gemeenten	1978	68	21 cm	9032227017	f. 10	8061426
Broek, Godefridus Petrus Lucas Albert van den	Een prospectief onderzoek naar de mate van angstloochening en de invloed van begeleiding bij kunstnier-patienten	[S.1.]	[s.n.]	1980	167	24 cm	N/A	Unknown	8075516
Broek, Joop van den	Heimwee naar Indie	Alphen aan den Rijn	Sijthoff	1980	176	21 cm	9021827107	f. 13.50	8045212
Broek, L. C. van den	Type organisatie en type sociaal beleid	Deventer	Kluwer	1979	Unknown	Unknown	9026706332	f. 19.50	8001490
Broek, P. van den	Klassegrootte in het individueel beroepsonderwijs : onderwijskundige overwegingen met betrekking tot klassegrootte in het IBO, op basis van een literatuurstudie van ernpirisch onderzoek en een vergelijking van IHNO en ITO : deelrapport III van het onderzoek individueel beroepsonderwijs (SVO-projekt 0387)	Leiden	LICOR	1980	28	30 cm	N/A	Unknown	8063672
Broek, Wills van den	Vakantiepuzzelboek : voor kinderen van 8 tot 12 jaar	De Bilt	Cantecleer	1980	125	19 cm	902130175X	f. 5.15	8025069
Broeke, Rutger ten	Zomerboekje	Den Haag	Omniboek	1980	115	27 cm	9062070221	f. 19.90	8047189
Broeke-Bruins, Ine ten	Een vlinder in de schemering	Kampen	Kok	1980	212	21 cm	9024215404	f. 15.50	8004248
Broekhoven, L. W. van	Verslag van de "Fifth meeting on analysis and formation of N-nitroso compounds" (Durham, New Hampshire, USA, 22-24 augustus, 1977)	Wageningen	CABO	1977	37	22 cm	N/A	Unknown	8070331
Broekhoven, Leonardus Wilhelmus van	Determination of juvenile hormones in insects : development of a gas chromatographic detection method for JHIII with the aid of an electron capture detector	[S.1.]	[s.n.]	1975	73	24 cm	N/A	Unknown	8060651
Broekhuysen, Mareli	Twee jaar ontwikkelingsprojekt vrijwilligerswerk	Utrecht	Werkverband integratie jeugdwelzijnswerk Nederland	1978	36	30 cm	N/A	f. 4	8072272
Broekhuysen, Mardi	Vrijwilligerswerk	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Lelystad	Stichting IVIO	1980	20	18 cm	N/A	f. 1.90	8061716
Broekman, Harry	Opbouwwerk in nieuwe wijken	Alphen aan den Rijn	Samsom ; [Drachten]	Unknown	71	30 cm	901402973X	f. 13.50	8024204
Broekman, Harry	Wijk, buurt en welzijn	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Broekman, Henk Brouwer ; red. Nico Nelissen.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	9014029691	f. 35	8034124
Broekman, Jan M.	Normverleggend gedrag en justitieel beleid	Leuven	Acco	1980	156	21 cm	9033401398	f. 18	8039124
Broekman, Jan M.	Mens en mensbeeld van ons recht over recht en antropologie	Leuven	Acco. Dl. 1	Unknown	149	21 cm	N/A	Unknown	8031187
Broer, A. L.	Het toneel door de eeuwen	Katwijk	Servire	1980	155	21 cm	9060779800	f. 16	8069282
Broere, Piet	Dorp aan de zee : een Groninger roman	Groningen	Stabo/All-Round	1980	198	20 cm	9061084806	f. 14.90	8033119
Broeshart, A. C.	De geschiedenis van de brandweer in Nederland	[Rijswijk]	Elmar	1980	175	29 cm	N/A	f. 39.50	8050153
Broesterhuizen, Gnus Adriaan Antoon Marie	Some aspects of indiscernibility : identities and extensions of automorphisms	[S.1.]	[s.n.]	1980	85	24 cm	N/A	Unknown	8069847
Broeyer-Bogers, Jacqueline	Beschrijving van de dereformeerde wijkgemeente "De maten" to Apeldoorn	Leiden ; Utrecht	Interuniversitair instituut voor missiologie en oecumenica	1980	99	24 cm	N/A	Unknown	8068152
